2025-09-13 11:56:49 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 15:04:06 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 15:04:06 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 15:04:07 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 15:04:07 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 15:04:07 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 15:04:07 UTC | WARNING  | utils.adapter | TARGET_CHANNELS not configured - cannot create channel invites
2025-09-13 15:04:07 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:04:07 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 15:04:07 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 15:04:07 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:04:07 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 15:04:07 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 15:04:07 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 15:04:07 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 15:04:07 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=09:00:00, chats=0, enabled=False
2025-09-13 15:04:07 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 15:04:07 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 15:04:07 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 15:04:08 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 15:07:45 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:07:45 UTC | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8314348716)
2025-09-13 15:07:50 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:07:50 UTC | WARNING  | aiogram.dispatcher | Sleep for 1.292168 seconds and try again... (tryings = 1, bot id = 8314348716)
2025-09-13 15:07:56 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:07:56 UTC | WARNING  | aiogram.dispatcher | Sleep for 1.722662 seconds and try again... (tryings = 2, bot id = 8314348716)
2025-09-13 15:08:03 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:03 UTC | WARNING  | aiogram.dispatcher | Sleep for 2.244839 seconds and try again... (tryings = 3, bot id = 8314348716)
2025-09-13 15:08:11 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:11 UTC | WARNING  | aiogram.dispatcher | Sleep for 2.863863 seconds and try again... (tryings = 4, bot id = 8314348716)
2025-09-13 15:08:20 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:20 UTC | WARNING  | aiogram.dispatcher | Sleep for 3.820304 seconds and try again... (tryings = 5, bot id = 8314348716)
2025-09-13 15:08:28 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:28 UTC | WARNING  | aiogram.dispatcher | Sleep for 5.077380 seconds and try again... (tryings = 6, bot id = 8314348716)
2025-09-13 15:08:38 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:38 UTC | WARNING  | aiogram.dispatcher | Sleep for 4.976455 seconds and try again... (tryings = 7, bot id = 8314348716)
2025-09-13 15:08:48 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:48 UTC | WARNING  | aiogram.dispatcher | Sleep for 5.205562 seconds and try again... (tryings = 8, bot id = 8314348716)
2025-09-13 15:08:59 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:08:59 UTC | WARNING  | aiogram.dispatcher | Sleep for 5.196503 seconds and try again... (tryings = 9, bot id = 8314348716)
2025-09-13 15:09:08 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 15:09:08 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 15:09:08 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 15:09:08 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 15:09:08 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 15:26:57 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 15:26:57 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 18:26:57.296468+03:00
2025-09-13 15:26:57 UTC | ERROR    | __main__ | ❌ BOT_TOKEN not found in environment variables
2025-09-13 15:26:57 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 15:26:57 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 15:27:50 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 15:27:50 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 18:27:50.687784+03:00
2025-09-13 15:27:50 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 15:27:50 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 15:27:50 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 15:27:50 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 15:27:50 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 15:27:50 UTC | WARNING  | utils.adapter | TARGET_CHANNELS not configured - cannot create channel invites
2025-09-13 15:27:50 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:27:50 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 15:27:50 UTC | WARNING  | handlers.commands | ⚠️ [Commands] ADMIN_IDS environment variable not set - no administrators configured
2025-09-13 15:27:50 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:27:50 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 15:27:50 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 15:27:50 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 15:27:50 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 15:27:50 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 15:27:50 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 15:27:50 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 15:27:51 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 15:27:51 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 15:27:55 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:27:55 UTC | WARNING  | aiogram.dispatcher | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8314348716)
2025-09-13 15:28:01 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:01 UTC | WARNING  | aiogram.dispatcher | Sleep for 1.172808 seconds and try again... (tryings = 1, bot id = 8314348716)
2025-09-13 15:28:07 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:07 UTC | WARNING  | aiogram.dispatcher | Sleep for 1.490032 seconds and try again... (tryings = 2, bot id = 8314348716)
2025-09-13 15:28:14 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:14 UTC | WARNING  | aiogram.dispatcher | Sleep for 2.058934 seconds and try again... (tryings = 3, bot id = 8314348716)
2025-09-13 15:28:19 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:19 UTC | WARNING  | aiogram.dispatcher | Sleep for 2.608914 seconds and try again... (tryings = 4, bot id = 8314348716)
2025-09-13 15:28:29 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:29 UTC | WARNING  | aiogram.dispatcher | Sleep for 3.502162 seconds and try again... (tryings = 5, bot id = 8314348716)
2025-09-13 15:28:37 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:37 UTC | WARNING  | aiogram.dispatcher | Sleep for 4.476596 seconds and try again... (tryings = 6, bot id = 8314348716)
2025-09-13 15:28:46 UTC | ERROR    | aiogram.dispatcher | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2025-09-13 15:28:46 UTC | WARNING  | aiogram.dispatcher | Sleep for 5.047424 seconds and try again... (tryings = 7, bot id = 8314348716)
2025-09-13 15:28:58 UTC | INFO     | handlers.ui | UI Start command from user 272015356 (@aibekbereketuly)
2025-09-13 15:29:05 UTC | ERROR    | db.db | Database error: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:29:05 UTC | ERROR    | handlers.ui | Error showing my invited: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 571, in handle_my_invited
    await callback.message.edit_text(text, reply_markup=user_menu_kb(), parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:29:49 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 15:29:50 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 15:29:50 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 15:29:50 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 15:29:50 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 15:29:54 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 15:29:54 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 18:29:54.985798+03:00
2025-09-13 15:29:54 UTC | INFO     | __main__ | 🤖 Bot created with token: 83143487...
2025-09-13 15:29:54 UTC | INFO     | __main__ | 📡 Dispatcher configured with routers
2025-09-13 15:29:54 UTC | INFO     | db.db | Database initialized successfully
2025-09-13 15:29:54 UTC | INFO     | db.db | Database initialized: data/bot.sqlite3
2025-09-13 15:29:54 UTC | INFO     | __main__ | 💾 Database initialized successfully
2025-09-13 15:29:54 UTC | WARNING  | utils.adapter | TARGET_CHANNELS not configured - cannot create channel invites
2025-09-13 15:29:54 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:29:54 UTC | INFO     | utils.adapter | ✅ All adapters initialized successfully
2025-09-13 15:29:54 UTC | INFO     | handlers.commands | ✅ [Commands] Initialized 2 administrators: [272015356, 430284648]
2025-09-13 15:29:54 UTC | INFO     | reports.report_manager | ReportManager initialized with reports directory: reports_output
2025-09-13 15:29:54 UTC | INFO     | reports.unified_excel_template | UnifiedExcelTemplate initialized: reports_output/subscribers_report.xlsx
2025-09-13 15:29:54 UTC | INFO     | reports.unified_report_manager | UnifiedReportManager initialized with reports directory: reports_output
2025-09-13 15:29:54 UTC | INFO     | reports.scheduler | 🕒 [Scheduler] Initialized with default config
2025-09-13 15:29:54 UTC | INFO     | handlers.commands | 🕒 [Commands] ReportScheduler initialized successfully
2025-09-13 15:29:54 UTC | INFO     | reports.scheduler | 🔧 [Scheduler] Configuration updated: time=23:59:00, chats=0, enabled=True
2025-09-13 15:29:54 UTC | INFO     | __main__ | ⏸️ Scheduler configured but not started (disabled or no target chats)
2025-09-13 15:29:54 UTC | INFO     | __main__ | 🚀 All components initialized successfully
2025-09-13 15:29:55 UTC | INFO     | __main__ | 🤖 Bot started: @statistickzbot (Statistic_bot)
2025-09-13 15:29:55 UTC | INFO     | __main__ | 🔄 Starting bot in polling mode...
2025-09-13 15:30:24 UTC | INFO     | handlers.ui | UI Start command from user 272015356 (@aibekbereketuly)
2025-09-13 15:30:35 UTC | ERROR    | utils.adapter | Failed to create channel invite for aibekbereketuly: No target channels configured. Set TARGET_CHANNELS environment variable.
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/utils/adapter.py", line 47, in create_invite_for
    raise ValueError("No target channels configured. Set TARGET_CHANNELS environment variable.")
ValueError: No target channels configured. Set TARGET_CHANNELS environment variable.
2025-09-13 15:30:35 UTC | ERROR    | handlers.ui | Error creating new inviter: No target channels configured. Set TARGET_CHANNELS environment variable.
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 275, in handle_inviter_name_input
    invite_link = await create_invite_for(inviter_name, bot)
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/utils/adapter.py", line 566, in create_invite_for
    return await manager.create_invite_for(name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/utils/adapter.py", line 47, in create_invite_for
    raise ValueError("No target channels configured. Set TARGET_CHANNELS environment variable.")
ValueError: No target channels configured. Set TARGET_CHANNELS environment variable.
2025-09-13 15:31:00 UTC | INFO     | reports | Report started: full_export for all_data
2025-09-13 15:31:00 UTC | ERROR    | reports | Report failed: full_export for all_data, error=At least one sheet must be visible
2025-09-13 15:31:00 UTC | ERROR    | reports.report_manager | Failed to export full database: At least one sheet must be visible
2025-09-13 15:31:00 UTC | ERROR    | utils.adapter | Failed to export excel full: At least one sheet must be visible
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/utils/adapter.py", line 404, in export_excel
    return self.report_manager.export_full_database()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/reports/report_manager.py", line 321, in export_full_database
    wb.save(file_path)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/workbook.py", line 386, in save
    save_workbook(self, filename)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/writer/excel.py", line 294, in save_workbook
    writer.save()
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/writer/excel.py", line 275, in save
    self.write_data()
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/writer/excel.py", line 89, in write_data
    archive.writestr(ARC_WORKBOOK, writer.write())
                                   ^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/_writer.py", line 150, in write
    self.write_views()
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/_writer.py", line 137, in write_views
    active = get_active_sheet(self.wb)
             ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/_writer.py", line 35, in get_active_sheet
    raise IndexError("At least one sheet must be visible")
IndexError: At least one sheet must be visible
2025-09-13 15:31:00 UTC | ERROR    | handlers.ui | Error handling report excel: At least one sheet must be visible
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 379, in handle_reports
    file_path = export_excel("full")
                ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/utils/adapter.py", line 591, in export_excel
    return get_report_adapter().export_excel(report_type)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/utils/adapter.py", line 404, in export_excel
    return self.report_manager.export_full_database()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/reports/report_manager.py", line 321, in export_full_database
    wb.save(file_path)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/workbook.py", line 386, in save
    save_workbook(self, filename)
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/writer/excel.py", line 294, in save_workbook
    writer.save()
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/writer/excel.py", line 275, in save
    self.write_data()
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/writer/excel.py", line 89, in write_data
    archive.writestr(ARC_WORKBOOK, writer.write())
                                   ^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/_writer.py", line 150, in write
    self.write_views()
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/_writer.py", line 137, in write_views
    active = get_active_sheet(self.wb)
             ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/openpyxl/workbook/_writer.py", line 35, in get_active_sheet
    raise IndexError("At least one sheet must be visible")
IndexError: At least one sheet must be visible
2025-09-13 15:31:45 UTC | ERROR    | handlers.ui | Error showing rating: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
Traceback (most recent call last):
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 447, in handle_rating
    await callback.message.edit_text(text, reply_markup=keyboard, parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: message is not modified: specified new message content and reply markup are exactly the same as a current content and reply markup of the message
2025-09-13 15:32:06 UTC | ERROR    | aiogram.event | Cause exception while process update id=476404671 by bot id=8314348716
TelegramBadRequest: Telegram server says - Bad Request: can't parse entities: Can't find end of the entity starting at byte offset 82
Traceback (most recent call last):
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/dispatcher.py", line 309, in _process_update
    response = await self.feed_update(bot, update, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/dispatcher.py", line 158, in feed_update
    response = await self.update.wrap_outer_middleware(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/middlewares/error.py", line 25, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/middlewares/user_context.py", line 56, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/fsm/middleware.py", line 42, in __call__
    return await handler(event, data)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/telegram.py", line 121, in trigger
    return await wrapped_inner(event, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/handler.py", line 43, in call
    return await wrapped()
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/dispatcher.py", line 276, in _listen_update
    return await self.propagate_event(update_type=update_type, event=event, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 146, in propagate_event
    return await observer.wrap_outer_middleware(_wrapped, event=event, data=kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 141, in _wrapped
    return await self._propagate_event(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 174, in _propagate_event
    response = await router.propagate_event(update_type=update_type, event=event, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 146, in propagate_event
    return await observer.wrap_outer_middleware(_wrapped, event=event, data=kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 141, in _wrapped
    return await self._propagate_event(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/router.py", line 166, in _propagate_event
    response = await observer.trigger(event, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/telegram.py", line 121, in trigger
    return await wrapped_inner(event, kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/dispatcher/event/handler.py", line 43, in call
    return await wrapped()
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/bot_project/handlers/ui.py", line 467, in handle_find_user_menu
    await callback.message.edit_text(text, reply_markup=back_kb(), parse_mode="Markdown")
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/methods/base.py", line 84, in emit
    return await bot(self)
           ^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/bot.py", line 488, in __call__
    return await self.session(self, method, timeout=request_timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 254, in __call__
    return cast(TelegramType, await middleware(bot, method))
                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/aiohttp.py", line 189, in make_request
    response = self.check_response(
               ^^^^^^^^^^^^^^^^^^^^
  File "/home/runner/workspace/.pythonlibs/lib/python3.11/site-packages/aiogram/client/session/base.py", line 120, in check_response
    raise TelegramBadRequest(method=method, message=description)
aiogram.exceptions.TelegramBadRequest: Telegram server says - Bad Request: can't parse entities: Can't find end of the entity starting at byte offset 82
2025-09-13 15:32:09 UTC | WARNING  | handlers.ui | Unknown callback: menu:manual_add from user 272015356
2025-09-13 15:32:12 UTC | WARNING  | handlers.ui | Unknown callback: menu:delete_user from user 272015356
2025-09-13 15:32:55 UTC | WARNING  | handlers.ui | Unknown callback: menu:settings from user 272015356
2025-09-13 15:35:22 UTC | WARNING  | aiogram.dispatcher | Received SIGTERM signal
2025-09-13 15:35:22 UTC | INFO     | __main__ | 🛑 Starting graceful shutdown...
2025-09-13 15:35:22 UTC | INFO     | __main__ | ⏰ Scheduler stopped
2025-09-13 15:35:22 UTC | INFO     | __main__ | 🤖 Bot session closed
2025-09-13 15:35:22 UTC | INFO     | __main__ | ✅ Graceful shutdown completed
2025-09-13 15:35:27 UTC | INFO     | __main__ | 🚀 Starting Telegram Bot...
2025-09-13 15:35:27 UTC | INFO     | __main__ | 📅 Start time: 2025-09-13 18:35:27.738542+03:00
